stim_left;stim_right;audio;stim_lev;vol;left;right;stim;Hz;categorie;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;both_txt_loop.thisRepN;both_txt_loop.thisTrialN;both_txt_loop.thisN;both_txt_loop.thisIndex;both_stim_loop.thisRepN;both_stim_loop.thisTrialN;both_stim_loop.thisN;both_stim_loop.thisIndex;training_trials_loop.thisRepN;training_trials_loop.thisTrialN;training_trials_loop.thisN;training_trials_loop.thisIndex;stim_loop.thisRepN;stim_loop.thisTrialN;stim_loop.thisN;stim_loop.thisIndex;stim_test.thisRepN;stim_test.thisTrialN;stim_test.thisN;stim_test.thisIndex;stim_neutral_loop.thisRepN;stim_neutral_loop.thisTrialN;stim_neutral_loop.thisN;stim_neutral_loop.thisIndex;stim_neutral31_loop.thisRepN;stim_neutral31_loop.thisTrialN;stim_neutral31_loop.thisN;stim_neutral31_loop.thisIndex;conterbalencement.thisRepN;conterbalencement.thisTrialN;conterbalencement.thisN;conterbalencement.thisIndex;istr_nh_loop.thisRepN;istr_nh_loop.thisTrialN;istr_nh_loop.thisN;istr_nh_loop.thisIndex;nh_loop_trials.thisRepN;nh_loop_trials.thisTrialN;nh_loop_trials.thisN;nh_loop_trials.thisIndex;istr_nb_loop.thisRepN;istr_nb_loop.thisTrialN;istr_nb_loop.thisN;istr_nb_loop.thisIndex;nb_loop_trials.thisRepN;nb_loop_trials.thisTrialN;nb_loop_trials.thisN;nb_loop_trials.thisIndex;conterbalencement2.thisRepN;conterbalencement2.thisTrialN;conterbalencement2.thisN;conterbalencement2.thisIndex;istr_hn_loop.thisRepN;istr_hn_loop.thisTrialN;istr_hn_loop.thisN;istr_hn_loop.thisIndex;hn_loop_trials.thisRepN;hn_loop_trials.thisTrialN;hn_loop_trials.thisN;hn_loop_trials.thisIndex;istr_bn_loop.thisRepN;istr_bn_loop.thisTrialN;istr_bn_loop.thisN;istr_bn_loop.thisIndex;bn_loop_trials.thisRepN;bn_loop_trials.thisTrialN;bn_loop_trials.thisN;bn_loop_trials.thisIndex;arousal_loop.thisRepN;arousal_loop.thisTrialN;arousal_loop.thisN;arousal_loop.thisIndex;valence_loop.thisRepN;valence_loop.thisTrialN;valence_loop.thisN;valence_loop.thisIndex;position.left;position.right;txt_right.started;txt_right.stopped;txt_left.started;txt_left.stopped;left.started;left.stopped;right.started;right.stopped;kb_trial_training.keys;kb_trial_training.rt;kb_trial_training.started;kb_trial_training.stopped;kb_extra_training.keys;kb_extra_training.rt;kb_extra_training.started;kb_extra_training.stopped;sound_1.started;sound_1.stopped;txt_wait.started;txt_wait.stopped;amplitude_5hz;sound_2.started;sound_2.stopped;amplitude_31hz;sound_6.started;sound_6.stopped;img_nh_right.started;img_nh_right.stopped;img_nh_left.started;img_nh_left.stopped;img_trial_right.started;img_trial_right.stopped;img_trial_left.started;img_trial_left.stopped;resp.keys;resp.rt;resp.started;resp.stopped;sound_3.started;sound_3.stopped;img_nb_right.started;img_nb_right.stopped;img_nb_left.started;img_nb_left.stopped;half_break_left.started;half_break_left.stopped;kb_half_break.keys;kb_half_break.rt;kb_half_break.started;kb_half_break.stopped;img_hn_right.started;img_hn_right.stopped;img_hn_left.started;img_hn_left.stopped;img_bn_right.started;img_bn_right.stopped;img_bn_left.started;img_bn_left.stopped;img_arousal_right.started;img_arousal_right.stopped;img_arousal_left.started;img_arousal_left.stopped;img_val_right.started;img_val_right.stopped;img_val_left.started;img_val_left.stopped;kb_valuation.keys;kb_valuation.rt;kb_valuation.started;kb_valuation.stopped;sound_4.started;sound_4.stopped;img_valence_right.started;img_valence_right.stopped;img_valence_left.started;img_valence_left.stopped;txt_end_right.started;txt_end_right.stopped;txt_end_left.started;txt_end_left.stopped;participant;session;practice;stim_setting;date;expName;psychopyVersion;frameRate;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1644.654100557993;None;1644.654100557993;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1663.5831506940012;None;1663.5831506940012;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'k', 'l', 'k', 'l', 'l', 'l', 'k', 'k', 'l', 'l', 'l']";"[0.9161980689968914, 2.16425909899408, 3.458186845004093, 5.110416097013513, 6.685330609005177, 8.200319119001506, 9.950419158005388, 11.952348587015877, 13.67927335301647, 14.543291481008055, 15.90535823101527, 17.119371712004067, 18.605198817997007, 20.22929496699362, 22.208405999990646, 23.401376921014162, 25.2833661629993, 26.720342529006302, 28.36232707099407, 29.95235856200452]";1663.5831506940012;None;1663.576919704798;1693.5761842179927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1698.6127337109938;None;1698.6127337109938;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']";"[1.149804815009702, 2.638794758997392, 4.348605615989072, 6.107751045987243, 7.79382036899915, 9.674790710007073, 11.704781001986703, 13.390869268012466, 15.019763580989093, 16.820644422987243, 18.46774694501073, 20.249756444012746, 22.02777551699546, 23.72376236898708, 25.450701518013375, 27.06066336200456, 28.94270749599673]";1698.6127337109938;None;1698.6094703477925;1728.609349706996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1733.648202395998;None;1733.648202395998;None;"['l', 'j', 'k', 'l', 'k', 'j', 'l', 'l', 'l', 'l', 'j', 'k', 'l', 'k', 'l', 'l', 'l', 'j', 'k', 'j', 'k', 'k', 'j', 'k', 'l']";"[0.6593772720079869, 2.087378519005142, 2.6102529630006757, 3.602177655993728, 5.570137814007467, 6.515196906984784, 7.224181334982859, 8.523223016003612, 10.149088589998428, 11.633302800008096, 12.335257728002034, 13.33733754500281, 14.61218751699198, 15.78729905700311, 16.49236013001064, 17.94733585001086, 19.365153752005426, 20.408127825998235, 21.463225473009516, 22.77223184000468, 24.160306400008267, 25.909327678004047, 26.496346312982496, 27.996369975007838, 29.206231832999038]";1733.648202395998;None;1733.642385725811;1763.6418682039948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;3;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1768.681567202002;None;1768.681567202002;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'k', 'l']";"[0.8549630370107479, 2.197846191993449, 3.647877431998495, 5.144846467010211, 6.54481506900629, 8.16082336800173, 9.503952436003601, 11.155870763992425, 12.534994863002794, 14.19992808799725, 15.533943424990866, 17.09992698498536, 18.711768345994642, 20.174931560002733, 21.666910080995876, 23.28477204500814, 24.97806860099081, 26.481902264989913, 28.168997125991154, 29.000954120012466]";1768.681567202002;None;1768.6754917488201;1798.6746698030038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;4;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1803.7248848350137;None;1803.7248848350137;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']";"[0.9174909010180272, 2.362460415024543, 3.9876056220091414, 5.825515162025113, 7.65962104301434, 9.521508019999601, 11.306616333022248, 13.072603994020028, 15.28386292301002, 17.140642940008547, 18.907634725997923, 20.745546338002896, 22.600504394999007, 24.559641249012202, 26.61161321500549, 28.677627536002547]";1803.7248848350137;None;1803.7249362097996;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;5;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1838.7462871549942;None;1838.7462871549942;None;"['j', 'k', 'l', 'l', 'l', 'l', 'l', 'k', 'l', 'k', 'l', 'j', 'k', 'j', 'l', 'j', 'l', 'k', 'k', 'j', 'j', 'j', 'k', 'l', 'j', 'j']";"[0.9032379419950303, 1.7362199639901519, 2.260286228993209, 3.4241851889819372, 4.859146640985273, 6.515199240995571, 8.047091416985495, 8.786174591979943, 9.71800151199568, 11.419265984994126, 11.975237114995252, 13.718209982005646, 14.66509178999695, 15.919246320991078, 16.70121952999034, 18.582068557996536, 19.583069152984535, 19.97232418099884, 21.212093288981123, 22.276108871999895, 23.515167834004387, 24.649125422001816, 25.75122142699547, 26.402149297005963, 27.415126618987415, 29.114045417984016]";1838.7462871549942;None;1838.7409584877955;1868.7403833720018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;0;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1873.7747156620026;None;1873.7747156620026;None;"['k', 'l', 'l', 'l', 'k', 'l', 'l', 'l', 'l', 'j', 'k', 'j', 'k', 'j', 'j', 'k', 'k', 'j', 'k', 'k', 'j', 'k', 'l', 'k']";"[1.1487936149933375, 2.1805944689840544, 3.3616761559969746, 4.886720324982889, 6.556771333998768, 7.074755939975148, 8.02179104698007, 9.446718783990946, 10.828607416973682, 11.56879619997926, 12.257746056973701, 13.479600571998162, 14.865877778996946, 16.568790358986007, 17.918632556975354, 19.84361434399034, 21.17660657298984, 22.242623707978055, 23.890793266997207, 25.224813524982892, 26.14179184299428, 27.48678457099595, 28.43979408298037, 29.9297389369749]";1873.7747156620026;None;1873.773672037793;1903.773126229993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;1;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1908.811813370994;None;1908.811813370994;None;"['k', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']";"[1.262571019004099, 1.9824603640008718, 3.0086669379961677, 4.773620712017873, 6.3515878220205195, 8.181609910010593, 9.805638830002863, 11.684623801993439, 13.581684371019946, 15.38373125999351, 17.196566621016245, 19.00348999601556, 20.829511941003148, 22.471541992010316, 24.358564321999438, 25.88377523899544, 27.413680057012243, 29.096510842005955]";1908.811813370994;None;1908.8064589657938;1938.8058521780185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;2;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1943.8358839230204;None;1943.8358839230204;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'k', 'j', 'j', 'k', 'l', 'l', 'l', 'l']";"[0.705440196004929, 2.214642853010446, 3.7165217350120656, 5.379679294012021, 7.009654527006205, 8.882482868997613, 10.621442741015926, 12.346590733010089, 14.043684737000149, 15.65446293601417, 17.550536994007416, 19.324591721990146, 20.965578353003366, 21.953759447002085, 23.166449762007687, 24.38058337601251, 25.456638216011925, 26.733522497001104, 28.411618090001866, 29.95965802599676]";1943.8358839230204;None;1943.8390279338114;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;3;9;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1978.85676852701;None;1978.85676852701;None;"['l', 'l', 'l', 'l', 'l', 'k', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'k', 'l', 'l', 'l']";"[0.8416277130017988, 2.2067933120124508, 4.293605256010778, 5.496632821013918, 7.034759883012157, 8.688778129027924, 9.696736891026376, 11.226751245005289, 12.906720733008115, 14.843599691026611, 16.37262797902804, 17.924731609004084, 19.843696472002193, 21.662815759016667, 23.355544631020166, 24.595579890999943, 25.493784331018105, 27.114565132011194, 28.63464048001333]";1978.85676852701;None;1978.8556322318095;2008.8550234239956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;4;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013.8929625159944;None;2013.8929625159944;None;"['k', 'k', 'j', 'k', 'l', 'l', 'k', 'l', 'l', 'j', 'j', 'k', 'k', 'k', 'l', 'l', 'j', 'j', 'j', 'l', 'l', 'j', 'j', 'k', 'l']";"[1.0036152560205664, 2.0695956140116323, 3.1502065820095595, 4.086337832995923, 4.71652168201399, 6.02655865001725, 6.895432051009266, 7.706582604005234, 9.146489872015081, 10.068406685022637, 11.325436774000991, 12.509550706017762, 14.227579863014398, 16.029372582997894, 16.926348784007132, 19.113389494013973, 19.65843419500743, 21.19935676601017, 22.595425790001173, 23.355549311003415, 24.791434707003646, 25.675406296009896, 26.90255470701959, 28.22544044299866, 29.613332642999012]";2013.8929625159944;None;2013.8885302748008;2043.8878869549953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;1;5;11;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2048.921402931999;None;2048.921402931999;None;"['l', 'l', 'l', 'j', 'k', 'l', 'j', 'l', 'j', 'k', 'l', 'l', 'j', 'l', 'l', 'k', 'k', 'j', 'l', 'l', 'l', 'k', 'l']";"[0.744112315995153, 2.188113957992755, 3.77501681499416, 5.2331601469777524, 6.7120133849966805, 7.1789921750023495, 8.39693178498419, 9.815049928991357, 11.449178065988235, 12.484110229997896, 13.498112762987148, 14.84312270898954, 15.325106723001227, 16.388122362986906, 18.128027657978237, 19.42711475599208, 20.772086694982136, 22.282899059995543, 23.31096311600413, 24.53498760200455, 26.03990007500397, 28.135861691989703, 29.325131096993573]";2048.921402931999;None;2048.921256522799;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;0;12;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2083.937056505005;None;2083.937056505005;None;"['k', 'l', 'l', 'l', 'j', 'k', 'l', 'l', 'k', 'k', 'l', 'l', 'l', 'j', 'k', 'k', 'l', 'l', 'j', 'k', 'l']";"[1.1033143610111438, 2.68251060199691, 4.899233602016466, 6.556459023995558, 7.656495695002377, 8.920425395015627, 10.062415588996373, 11.40046789101325, 12.780273256008513, 14.379341371008195, 15.30418074701447, 17.26328928300063, 18.787337084999308, 19.733478199021192, 20.975421215000097, 22.61929437101935, 23.977368166000815, 25.73735355201643, 26.429319977003615, 28.1343793120177, 29.043508670001756]";2083.937056505005;None;2083.9373934078085;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;1;13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2118.9599524679943;None;2118.9599524679943;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']";"[0.8706188729847781, 2.141587927006185, 3.8165501059847884, 5.469597115996294, 7.309537010005442, 8.874464438995346, 10.43063987098867, 12.201590024982579, 13.976541240001097, 15.715559888980351, 17.53940243998659, 19.239406830980442, 21.05755358899478, 22.852371957997093, 24.63746496598469, 26.429524117003893, 28.558433002006495]";2118.9599524679943;None;2118.953551237797;2148.9532215530053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;2;14;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2153.9921998089994;None;2153.9921998089994;None;"['k', 'l', 'l', 'l', 'j', 'k', 'l', 'l', 'j', 'j', 'k', 'l', 'l', 'j', 'j', 'k', 'l', 'l', 'l', 'l', 'l', 'k', 'j', 'k', 'k']";"[1.3061950319970492, 2.071290346997557, 3.445346405991586, 4.699133523012279, 5.829149875993608, 7.170147102995543, 7.979110851010773, 9.274105171003612, 10.556295416987268, 12.331202690984355, 13.500349312002072, 14.113300681987312, 15.387324479990639, 16.668345854006475, 18.145170067000436, 19.608342514984543, 20.42214700501063, 21.719259818986757, 22.979123659984907, 24.786248832009733, 26.234192237985553, 27.750290742988, 28.24519626199617, 29.157170992984902, 29.38431198199396]";2153.9921998089994;None;2153.9863443248087;2183.9861328620173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;3;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2189.0197345430206;None;2189.0197345430206;None;"['l', 'k', 'k', 'l', 'j', 'k', 'k', 'j', 'j', 'k', 'k', 'k', 'k', 'l', 'j', 'j', 'k', 'l', 'j', 'j', 'j']";"[1.0096888029947877, 2.7175728750007693, 3.8216699619952124, 4.513676383008715, 5.958676890004426, 7.018810501002008, 8.755809227004647, 9.30154763101018, 10.492795634985669, 11.670787032984663, 13.204769784002565, 15.076785443001427, 17.446668227988994, 18.113674922002247, 19.649631348002004, 21.137649003008846, 23.018785533000482, 24.244663288991433, 25.630762762011727, 27.019820302986773, 28.93980466600624]";2189.0197345430206;None;2189.018888286815;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11BFI.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;4;16;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2224.0410472619988;None;2224.0410472619988;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']";"[0.9074306460097432, 2.4553776090033352, 4.295439373992849, 6.017303623986663, 7.775325680006063, 9.477493837010115, 11.169419576006476, 12.976431654999033, 14.758352987002581, 16.938270635000663, 18.70449152798392, 20.482459672988625, 21.88829295700998, 23.704461023997283, 25.611206886009313, 27.18133379498613, 29.040373163996264]";2224.0410472619988;None;2224.0356087288;2254.0349904750183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11BFI.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;2;5;17;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2259.0683156310115;None;2259.0683156310115;None;"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']";"[0.7751259590149857, 2.5349865129974205, 4.256014860002324, 5.976200108008925, 7.8791950269951485, 9.649995034997119, 11.66501913301181, 13.910053030995186, 16.141957187006483, 18.102086783008417, 20.00102412101114, 22.076142470003106, 24.00110150000546, 26.04017791201477, 27.82021458799136, 29.5672257640108]";2259.0683156310115;None;2259.0683192797933;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2292.0677581010095;None;space;13.282394993002526;2292.0677581010095;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2305.367558422993;None;2305.367558422993;None;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2325.4563472870213;None;2325.4563472870213;None;"['j', 'k', 'k', 'k', 'j', 'j', 'k', 'j', 'k', 'k', 'j', 'l', 'l', 'l', 'k', 'k', 'j', 'j', 'k']";"[0.8261129349994007, 2.172217711020494, 3.5411041369952727, 5.056199793005362, 6.170116131019313, 7.681996433006134, 9.335139495000476, 11.116977726022014, 12.489068421011325, 14.850103608012432, 16.535994132020278, 18.529026035015704, 20.167940756015014, 21.87308011899586, 22.762979688995983, 24.411029434006196, 26.198150373995304, 27.708222143002786, 28.736137157015037]";2325.4563472870213;None;2325.4505434428047;2355.450152930018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
